valid_time_ist,period,avg_ghi,ALLSKY_SFC_SW_DWN,pred_residual,Bias_Corrected_GHI,GHI_clear,avg_tmp,avg_ugrd,avg_vgrd,avg_lcdc,avg_tcdc,Day_Ahead_Forecast,2hr_ahead_forecast
2025-06-09 09:30:00+05:30,morning,315.74999618530273,589.12,280.68680039044534,596.4367965757481,694.9633474176538,300.575,7.2425,-0.4337499999999999,1.9625,99.1125,449.9491449510072,578.4903945523733
2025-06-09 10:30:00+05:30,noon,625.8099956512451,581.72,115.77751117119244,741.5875068224376,849.2864709441504,302.0875,7.328749999999999,-1.13875,1.35,79.0375,687.3796466783425,718.4417672311554
2025-06-09 11:30:00+05:30,noon,766.5024948120117,689.62,-73.87210074820663,692.630394063805,941.4635536943282,303.5375,7.24625,-1.775,1.0,72.7625,760.5717591702586,695.0567362474953
2025-06-09 12:30:00+05:30,noon,838.4124984741211,705.6,-198.38778737408663,640.0247111000344,964.4525023268455,304.9875,6.895,-2.81125,9.6125,85.4375,775.6731312764935,668.6241670182121
2025-06-09 13:30:00+05:30,noon,865.1699905395508,605.78,-164.13643799232915,701.0335525472217,916.5410503756812,306.15,6.50125,-3.3625,25.6625,85.7875,735.8340778333807,666.805921977347
2025-06-09 14:30:00+05:30,evening,634.7400074005127,548.78,-150.69074250684312,484.0492648936696,801.3302167451264,306.45,6.25625,-3.99625,44.1875,87.525,507.3765023110889,479.5968087905748
2025-06-09 15:30:00+05:30,evening,447.6949996948242,444.75,-106.17227895693216,341.5227207378921,627.7738532739019,306.6125,6.36375,-3.4525,71.8375,82.6,386.32250280189584,362.0686948606232
2025-06-09 16:30:00+05:30,evening,255.0400023460388,235.15,-75.03831982032729,180.0016825257115,410.7096860390497,306.3,6.87125,-2.84875,68.5125,77.275,184.7321884622912,178.06215563448805
2025-06-09 17:30:00+05:30,evening,159.11500132083893,76.05,-43.72829228662114,115.3867090342178,175.44453625981214,304.7875,6.08125,-3.84125,41.6375,72.85,82.80061516438268,83.05285875814428
2025-06-10 06:30:00+05:30,morning,42.07000005245209,119.72,85.42479473884737,127.49479479129946,43.07237212535858,297.9,3.875,1.07875,0.625,86.0,126.77670544067544,
2025-06-10 07:30:00+05:30,morning,165.79250240325928,310.02,128.17512884141246,293.96763124467174,256.99386525286326,298.6375,3.82,-0.1625,0.0,99.6,294.7885528481654,
2025-06-10 08:30:00+05:30,morning,407.1100044250488,522.42,109.5375566036505,516.6475610286993,489.875778571442,299.75,5.12625,-0.1674999999999999,0.0125,98.425,519.1032488176952,501.77482337431366
2025-06-10 09:30:00+05:30,morning,644.6624984741211,691.95,41.04761039368776,685.7101088678089,693.6850859814341,301.2,5.80625,-0.80125,-0.0375,82.425,671.6625360593096,663.7305852595249
2025-06-10 10:30:00+05:30,noon,850.5199966430664,743.88,-8.822299605949112,841.6976970371173,848.051297282925,302.7125,6.1425,-0.91875,0.025,81.9875,764.0845944291631,819.38803101932
2025-06-10 11:30:00+05:30,noon,955.1275100708008,740.03,-61.234959061490805,893.89255100931,940.364147993699,304.2875,6.075,-1.75875,0.125,63.4375,817.3803966372554,865.1928559797966
2025-06-10 12:30:00+05:30,noon,967.5024948120116,759.4,-137.44769876115336,830.0547960508583,963.5668050212992,305.9,5.7525,-2.53875,3.7375,70.65,817.2626609883488,809.2847799892533
2025-06-10 13:30:00+05:30,noon,853.0725021362305,633.7,-149.0217323222527,704.0507698139778,915.9299009151288,306.8375,5.64625,-2.86625,13.1875,83.875,691.366252345977,683.4665830980585
2025-06-10 14:30:00+05:30,evening,754.7949981689453,549.67,-149.89091014092847,604.9040880280169,801.0347210162868,307.4,5.77125,-3.04125,22.375,85.175,638.4851551239224,559.5378862662843
2025-06-10 15:30:00+05:30,evening,470.8824996948242,339.95,-66.15146899428254,404.7310307005417,627.8129888570238,307.25,6.13125,-2.83125,40.95,98.7,405.4525405328519,396.59187532652896
2025-06-10 16:30:00+05:30,evening,208.06750059127808,174.65,-39.08361371591957,168.9838868753585,411.0761211016766,306.0625,6.516249999999999,-2.615,61.5625,99.975,221.1917821235216,179.6245133477491
2025-06-10 17:30:00+05:30,evening,95.72500038146973,59.53,-40.6911111704306,55.03388921103912,176.07036926214738,305.4875,5.88,-1.765,68.9375,99.15,78.25967837608526,59.35444553859428
2025-06-11 06:30:00+05:30,morning,32.88749969005585,87.97,65.97364281694117,98.861142506997,42.57278133454946,298.3375,6.17375,0.80125,14.0625,100.0,107.37125527386038,
2025-06-11 07:30:00+05:30,morning,116.74999952316284,210.48,128.44976160905878,245.1997611322216,255.96557648602112,298.875,5.734999999999999,1.03,8.1125,100.0,279.5311749543986,
2025-06-11 08:30:00+05:30,morning,244.14000153541565,292.12,112.90624550375222,357.04624703916784,488.6515228770094,299.7125,7.16125,0.5700000000000001,3.0625,93.025,406.9506421437358,338.1471832830808
2025-06-11 09:30:00+05:30,morning,495.1275024414063,305.4,37.36657866276241,532.4940811041687,692.4090488477582,301.4125,7.18875,-0.66125,6.1625000000000005,90.775,616.7112763732761,495.3201087399749
2025-06-11 10:30:00+05:30,noon,682.2725067138672,312.38,-130.10973569271675,552.1627710211504,846.8302168654503,302.8375,8.0525,-1.52625,0.6625000000000001,96.575,720.8448077495642,532.4991898686176
2025-06-11 11:30:00+05:30,noon,876.3025054931641,419.98,-268.6122572316521,607.6902482615119,939.2877104379808,304.4125,8.185,-2.68,0.0375,81.525,829.5356973589988,576.9839239100306
2025-06-11 12:30:00+05:30,noon,865.8925018310547,431.23,-310.5121463062284,555.3803555248263,962.7092187255624,305.325,8.27125,-3.33,5.5375,89.3125,763.2756508705789,497.1701278446241
2025-06-11 13:30:00+05:30,noon,838.3074951171875,396.12,-216.8313668156444,621.4761283015431,915.3478725116156,305.5125,8.57875,-3.11375,16.4875,85.3125,685.0662397755267,565.7224539895944
2025-06-11 14:30:00+05:30,evening,585.5149936676025,343.65,-239.52208424453733,345.9929094230652,800.765126109872,304.9,7.26,-3.29625,5.0125,88.55,517.7584057236991,339.2986135330465
2025-06-11 15:30:00+05:30,evening,382.5450019836426,216.8,-113.547477929698,268.9975240539446,627.8708087393836,304.775,6.70875,-3.4875,31.4625,93.975,389.7362646965867,260.99560307785083
2025-06-11 16:30:00+05:30,evening,165.63249969482422,122.82,-39.39065569886605,126.24184399595816,411.4506621747026,304.5875,6.645,-2.43625,50.5625,99.975,159.8024905802988,133.8829147666536
2025-06-11 17:30:00+05:30,evening,103.37249994277954,47.7,-34.009883035799824,69.36261690697972,176.69230159855525,304.7625,6.80625,-1.32875,53.9125,95.025,89.43537868037353,56.39403712700918
2025-06-12 06:30:00+05:30,morning,13.290000140666962,55.1,67.61635874482918,80.90635888549615,42.05165636530974,297.375,6.16625,0.25625,70.3,100.0,82.83907767063003,
2025-06-12 07:30:00+05:30,morning,60.599999129772186,134.27,129.75008398167387,190.35008311144605,254.914256460047,297.725,5.83,0.15875,59.55,100.0,220.3770275939241,
2025-06-12 08:30:00+05:30,morning,115.51500058174132,188.38,159.4419573303502,274.9569579120915,487.4171544065292,298.1375,5.53875,-0.765,67.4375,100.0,315.7075001531486,239.45499480063927
2025-06-12 09:30:00+05:30,morning,188.1049990653992,286.02,128.76258240906762,316.8675814744668,691.1364806878418,298.475,5.14875,-0.8987499999999999,71.8125,100.0,390.9949254860215,308.5257119114574
2025-06-12 10:30:00+05:30,noon,265.7599973678589,440.77,85.20642713994454,350.9664245078034,845.6242963352917,298.9,5.69,-0.83625,65.64999999999999,99.625,434.7452566433218,360.6345369556136
2025-06-12 11:30:00+05:30,noon,365.2724990844727,523.45,75.05830411937893,440.3308032038517,938.235049568018,299.3625,6.18125,-1.11125,75.125,100.0,521.4270971562761,443.8007480090108
2025-06-12 12:30:00+05:30,noon,446.9375007152557,458.15,158.10615364835462,605.0436543636104,961.8802337375612,300.1125,6.335,-1.05,73.4375,100.0,532.5405743973782,544.085883352668
2025-06-12 13:30:00+05:30,noon,404.8550035953522,500.08,148.7269721371409,553.5819757324931,914.7951006963816,300.1875,6.577500000000001,-1.57875,67.7125,100.0,459.2639670713359,513.5002796533872
2025-06-12 14:30:00+05:30,evening,370.0650024414063,404.92,-8.327625107503984,361.7373773339023,800.5212032658684,300.1125,6.5325,-1.92875,75.075,100.0,425.5397873556774,414.84127326015744
2025-06-12 15:30:00+05:30,evening,342.72249603271484,304.25,-45.04285962247975,297.6796364102351,627.9467407874068,300.1,6.43,-1.39625,56.125,100.0,310.74733478948093,324.9098084998808
2025-06-12 16:30:00+05:30,evening,178.4074980020523,169.65,-39.84602971833053,138.56146828372178,411.8324545593799,299.7875,6.3725000000000005,-0.65125,73.4625,97.875,150.39205312715507,152.18067942400148
2025-06-12 17:30:00+05:30,evening,91.6049987077713,57.4,-37.42906780606933,54.175930901701975,177.30934234979435,299.4875,6.42,-0.2387499999999999,70.6625,97.85,69.51245339988688,58.24651006560483
2025-06-13 06:30:00+05:30,morning,43.834999203681946,75.18,70.5483062911421,114.38330549482404,41.51011828614993,297.375,5.53375,3.24875,45.925,87.2,114.41722128363008,
2025-06-13 07:30:00+05:30,morning,167.96499824523926,176.73,92.55729374327449,260.52229198851376,253.8411837522333,298.0625,5.39375,4.046250000000001,45.325,90.225,256.3824689222807,
2025-06-13 08:30:00+05:30,morning,305.9149966239929,289.15,65.14620819763364,371.0612048216266,486.1739690823174,299.1875,5.27375,4.06875,50.05,98.3125,398.1711654588861,319.41942343801713
2025-06-13 09:30:00+05:30,morning,447.5425033569336,431.98,-10.993517164772726,436.5489861921609,689.8685871178301,300.3125,5.85375,3.95,59.75,95.6625,481.0340436232329,403.4097311567181
